category,source_path,bytes,sha256,title,learning_resource_types
static/pdf/lecture-transcript,/Users/aloschilov/Obsidian/Math/DeepLearning/Books/18.06-spring-2010/static_resources/650a197f93607b9751e0cc4b5a11b647_MIT18_06S10_L20.pdf,100258,3a2be6be93509dad6f83df74275142af8ab5be018deae90f174240b1673a7490,MIT18_06S10_L20.pdf,
static/pdf/other,/Users/aloschilov/Obsidian/Math/DeepLearning/Books/18.06-spring-2010/static_resources/663be56a2eff97777c7ee38c61a04950_ZK3O402wf1c.pdf,54497,f57ed919be151fed68f972b9a02f18b9691cb994af507046f7b27d1e2684f074,663be56a2eff97777c7ee38c61a04950_ZK3O402wf1c.pdf,
static/pdf/other,/Users/aloschilov/Obsidian/Math/DeepLearning/Books/18.06-spring-2010/static_resources/68440cfc1e8760b75bddc09bc8d374d6_M0Sa8fLOajA.pdf,58786,42f8132451f0702516cb8697d0b9315ec1308528d914df7f54aad5e787bea849,3play pdf file,
static/pdf/other,/Users/aloschilov/Obsidian/Math/DeepLearning/Books/18.06-spring-2010/static_resources/6d67704459268b5517f5f800a2aae300_IZqwi0wJovM.pdf,63807,b5ff3242193ade75281f0020a5190de93252c1b07e6c55ce23bd652b8ef6f71b,3play pdf file,
static/pdf/problem-set-solution,/Users/aloschilov/Obsidian/Math/DeepLearning/Books/18.06-spring-2010/static_resources/6e0208c1241f197797f2757d680740c0_MIT18_06S10_pset8_s10_soln.pdf,182430,a0f081d62d0091ee7dcc2a7b05958f3153ba2d47e775624d42426ada3f030290,Problem Set 8 Solutions,Problem Sets;Problem Set Solutions
static/pdf/lecture-transcript,/Users/aloschilov/Obsidian/Math/DeepLearning/Books/18.06-spring-2010/static_resources/71bffaffa75c005516ee010daf17868b_MIT18_06S10_L30.pdf,88563,c458254e2435f78ebebead2a31e857bab09206428f0ee72cf7100b34e3a5aff3,MIT18_06S10_L30.pdf,
static/pdf/other,/Users/aloschilov/Obsidian/Math/DeepLearning/Books/18.06-spring-2010/static_resources/768d6fe735722547c3f5e74824532c53_MIT18_06S10_gramschmidtmat.pdf,97990,d98c7da70cbbc910e236aa1852039fc0e4090df964c54c61dc63785f5816b1e6,Gram-Schmidt in 9 lines of MATLAB,Readings
static/pdf/other,/Users/aloschilov/Obsidian/Math/DeepLearning/Books/18.06-spring-2010/static_resources/7ad2350defc787c1261729c57131ec6c_Ts3o2I8_Mxc.pdf,54843,25a312f0afae9b6b9ccfa048b73c7a32ff2839ceda7025626a57b3222d60ccdb,3play pdf file,
static/pdf/exam,/Users/aloschilov/Obsidian/Math/DeepLearning/Books/18.06-spring-2010/static_resources/892238e7e16a658abd5813bea8399170_MIT18_06S10_exam2_s10.pdf,72004,ca54e2175f51c144e678668e7e3aee3c6cfc8be229ccdf06f57bcc238a8fa842,Exam 2,Exams
static/pdf/lecture-transcript,/Users/aloschilov/Obsidian/Math/DeepLearning/Books/18.06-spring-2010/static_resources/8b5607dd65cba1eef1e94f6b9eaf3c5a_MIT18_06S10_L16.pdf,93471,ad181df1907bc25abb05730aab94bafeb00cabd8bea836c68c9e29dc20b3bacb,MIT18_06S10_L16.pdf,
static/pdf/other,/Users/aloschilov/Obsidian/Math/DeepLearning/Books/18.06-spring-2010/static_resources/8d0f7baefcedee6596eaab43c55122fe_cdZnhQjJu4I.pdf,67800,2377fbbf7589bc19e80b0305109967bdc26f135c880979e30ba80bd32ff7f711,3play pdf file,
static/pdf/lecture-transcript,/Users/aloschilov/Obsidian/Math/DeepLearning/Books/18.06-spring-2010/static_resources/8d2a6e4a1997a83dfad0c1cf32243ad4_MIT18_06S10_L08.pdf,90012,79828cdedc484703407791c4bdec71f90fcbbde92619b1c4a994ec5d44d6d7df,MIT18_06S10_L08.pdf,
static/pdf/lecture-transcript,/Users/aloschilov/Obsidian/Math/DeepLearning/Books/18.06-spring-2010/static_resources/9697b309089fad2aefcbf5779c5bc3b2_MIT18_06S10_L28.pdf,90917,90cbe1c541d0726d01b6866b6c12d4e7ce4c3f2ab0924cbe9eb8bc2b0619b009,MIT18_06S10_L28.pdf,
static/pdf/other,/Users/aloschilov/Obsidian/Math/DeepLearning/Books/18.06-spring-2010/static_resources/96a31504ec5d489d84113320b593eb0d_Y_Ac6KiQ1t0.pdf,58648,389341f1c9b7da95d19e340ca505209968746119f80845467755668237321ecf,3play pdf file,
static/pdf/lecture-transcript,/Users/aloschilov/Obsidian/Math/DeepLearning/Books/18.06-spring-2010/static_resources/9782741af47924e64ec66796ccd7b8f1_MIT18_06S10_L13.pdf,92518,40530ab98fe295a76b38f11d668fba28807464b49a0588d66b92b9d2341ccd4f,MIT18_06S10_L13.pdf,
static/pdf/other,/Users/aloschilov/Obsidian/Math/DeepLearning/Books/18.06-spring-2010/static_resources/97d6f5b086c8ec945b49c323ade7d497_umt6BB1nJ4w.pdf,54922,0978acc07293e88714c5222f98fb1f40a31006df8c75d0ee05c7e1aac666807e,97d6f5b086c8ec945b49c323ade7d497_umt6BB1nJ4w.pdf,
static/pdf/problem-set-solution,/Users/aloschilov/Obsidian/Math/DeepLearning/Books/18.06-spring-2010/static_resources/99823819ffda7c97ddee8abd68ca8764_MIT18_06S10_pset3_s10_soln.pdf,159474,59019949974ac56bda750b5879d9860507803392a384db2f12037a5954827fd9,Problem Set 3 Solutions,Problem Sets;Problem Set Solutions
static/pdf/other,/Users/aloschilov/Obsidian/Math/DeepLearning/Books/18.06-spring-2010/static_resources/9b0893ca08839ff0135607ed17919706_z_zYQHmrh08.pdf,57926,e5a54dc758b2e8e9d5152a41138896a355cfbcf13626f7fdeb0a5726877b0950,9b0893ca08839ff0135607ed17919706_z_zYQHmrh08.pdf,
static/pdf/other,/Users/aloschilov/Obsidian/Math/DeepLearning/Books/18.06-spring-2010/static_resources/9ba2304f3bc403aa625e99238d6195f7_Go2aLo7ZOlU.pdf,51737,2b092f0e95d1fad50db61b5f0ce0977db9313539acf7e30d73fa626a25651f7a,3play pdf file,
static/pdf/other,/Users/aloschilov/Obsidian/Math/DeepLearning/Books/18.06-spring-2010/static_resources/9c507ce90715ff08ef19d404938a00fa_srxexLishgY.pdf,59389,054a95c102d383e0d43e75ff429dc2fa088e41f5439beb4ed6b93e84794b9c07,3play pdf file,
static/pdf/lecture-transcript,/Users/aloschilov/Obsidian/Math/DeepLearning/Books/18.06-spring-2010/static_resources/9cb83a0577c3dc33611be2257d35c403_MIT18_06S10_L24b.pdf,97819,057b1c3dfba77b2ab18db7473af4eea6cad3c971e0860fa5828ad61906e484c0,MIT18_06S10_L24b.pdf,
static/pdf/lecture-transcript,/Users/aloschilov/Obsidian/Math/DeepLearning/Books/18.06-spring-2010/static_resources/9cef4e6897e0d0369ef68d26fd19aff2_MIT18_06S10_L05.pdf,92029,62c7cb6285dbba33e735734b0d7f8c81833394d687ee30dcfedf58a3cd4076d3,MIT18_06S10_L05.pdf,
static/pdf/other,/Users/aloschilov/Obsidian/Math/DeepLearning/Books/18.06-spring-2010/static_resources/a587f8613d33cc5ccd1428584defaf61_6-wh6yvk6uc.pdf,63027,fdafe97be2e9899fc07abf01c60387476433793d61ea4332ab1eab40fc388b10,3play pdf file,
static/pdf/other,/Users/aloschilov/Obsidian/Math/DeepLearning/Books/18.06-spring-2010/static_resources/a77a2a3a8c01d73741727acb73bffb69_lGGDIGizcQ0.pdf,64347,20391c1f7aa8b49e4a68fcb3d4abdf20b7b1d7f9544d22be53b0fe292cde312c,3play pdf file,
static/pdf/other,/Users/aloschilov/Obsidian/Math/DeepLearning/Books/18.06-spring-2010/static_resources/a7d11b1b00c1c2bd2574c3f896ce4eb3_MIT18_06S10_matlab.pdf,159676,56b9819f17e83a3e89c7f5079b6e5d7cacd8cd407f282b00110faf5a6c9442a2,MATLAB Tutorial,Readings
static/pdf/other,/Users/aloschilov/Obsidian/Math/DeepLearning/Books/18.06-spring-2010/static_resources/ab1c275d516e1878176ce956af1bf246_0h43aV4aH7I.pdf,61086,db1562a1fe927fe13fe7e75590b1d29c03d3408d72f9b4d211ba152d41b14b87,3play pdf file,
static/pdf/problem-set-solution,/Users/aloschilov/Obsidian/Math/DeepLearning/Books/18.06-spring-2010/static_resources/ace08d2d5a7b321229f191765c5ff2e3_MIT18_06S10_pset6_s10_soln.pdf,353084,9126b0f204142e3f6e4cfa853ef571092c6d21e27e68ae4707be4955319c363f,Problem Set 6 Solutions,Problem Sets;Problem Set Solutions
static/pdf/lecture-transcript,/Users/aloschilov/Obsidian/Math/DeepLearning/Books/18.06-spring-2010/static_resources/ad11f4a161dcd3d2c776d97cdd3c748f_MIT18_06S10_L29.pdf,80006,b2eb52fcf406c0d15d6007a72aa81facf171bcae114acddff2ced155ec88adcb,MIT18_06S10_L29.pdf,
static/pdf/other,/Users/aloschilov/Obsidian/Math/DeepLearning/Books/18.06-spring-2010/static_resources/b05d83bbdd6bcc995f2f8002093010c6_osh80YCg_GM.pdf,55658,7baf098e2368fa6fae26b7ee155b248411a1bac2963145f67055cfca05da3b12,3play pdf file,
static/pdf/exam,/Users/aloschilov/Obsidian/Math/DeepLearning/Books/18.06-spring-2010/static_resources/b799045edd80df18879088bcf872b214_MIT18_06S10_Final_Exam.pdf,106909,b00f7875413fe86fd6d33ecb7b5e959d76a9e3f3e93c4bca51716dbb2133d151,Final Exam,Exams
static/pdf/exam,/Users/aloschilov/Obsidian/Math/DeepLearning/Books/18.06-spring-2010/static_resources/b7efef974f7a2c8b5c925f5ea8fc9152_MIT18_06S10_exam1_s10_sol.pdf,122093,d263d3417d722e3f0f93b67aeff95bb7ae7d896554114e3af0d86363f2258d59,Exam 1 solutions,Exams with Solutions
static/pdf/other,/Users/aloschilov/Obsidian/Math/DeepLearning/Books/18.06-spring-2010/static_resources/bcac89b9054d2f1b8efc7b8c1a859068_MsIvs_6vC38.pdf,62042,e7182ba627603a7e4285060ebce946a7e13c0f4c14448fdbbdf12e14bfa7d68f,3play pdf file,
static/pdf/lecture-transcript,/Users/aloschilov/Obsidian/Math/DeepLearning/Books/18.06-spring-2010/static_resources/bdefda5baee6ea0053bcd56eccabed15_MIT18_06S10_L06.pdf,90499,ddccc03e1df74b53a66f19373aa707685248508759b30591d0493191f43306f9,MIT18_06S10_L06.pdf,
static/pdf/lecture-transcript,/Users/aloschilov/Obsidian/Math/DeepLearning/Books/18.06-spring-2010/static_resources/beb0af47395afc99fabf9cb77cc82517_MIT18_06S10_L10.pdf,92798,9090123cbc041bcec6d9bd1dbd1a75144e48932cc91a3ee589bc408fe2e8b8e7,MIT18_06S10_L10.pdf,
static/pdf/lecture-transcript,/Users/aloschilov/Obsidian/Math/DeepLearning/Books/18.06-spring-2010/static_resources/c1729bd4d02104d1632a4dd8cc63d055_MIT18_06S10_L11.pdf,87034,ed42f5bbe2d2f03f4af4acfbebdf1d7e69ab69bb1d32b633ce7b49e7313aa351,MIT18_06S10_L11.pdf,
static/pdf/other,/Users/aloschilov/Obsidian/Math/DeepLearning/Books/18.06-spring-2010/static_resources/c69adb4aa79fccdc5d4225163689471e_JibVXBElKL0.pdf,58316,811144b4c24fe92c19ced650582d43d9106e3955d5d0a9041ca5d193a8a80e6a,3play pdf file,
static/pdf/exam,/Users/aloschilov/Obsidian/Math/DeepLearning/Books/18.06-spring-2010/static_resources/c72789c2ac2ccaf5568a024c662882d2_MIT18_06S10_exam3_s10.pdf,87730,a2388d7d6506b111d12f9c61d79511f7d4577bf9c0d7040633444e102f57dc6d,Exam 3,Exams
static/pdf/problem-set-solution,/Users/aloschilov/Obsidian/Math/DeepLearning/Books/18.06-spring-2010/static_resources/d039352aaa83a27f11bb2b3778ecfa96_MIT18_06S10_pset2_s10_soln.pdf,146109,e8d01d249fff0ea7d9a8f85a672a74ee498e1464264cefd87fdc94c4eb55a6f8,Problem Set 2 Solutions,Problem Sets;Problem Set Solutions
static/pdf/other,/Users/aloschilov/Obsidian/Math/DeepLearning/Books/18.06-spring-2010/static_resources/d61af89db7c6303dc024e52d8ff18f96_MIT18_06S10_pascal_work.pdf,258737,fdf3d00a994ae88388ecb3cc17f93abcb75130ac6f155de24a660e05ad872846,Pascal Matrices,Readings
static/pdf/exam,/Users/aloschilov/Obsidian/Math/DeepLearning/Books/18.06-spring-2010/static_resources/d669bf89c103559d51427d0916c5db61_MIT18_06S10_exam2_s10_soln.pdf,134448,bba3056cc2f8e29b5656f95fec248bcfe0cd79a3d2c9157a895fb3518c5dafc4,Exam 2 solutions,Exams with Solutions
static/pdf/lecture-transcript,/Users/aloschilov/Obsidian/Math/DeepLearning/Books/18.06-spring-2010/static_resources/d79b8aef4f100537a4575eff31873b5c_MIT18_06S10_L27.pdf,92498,521e250462197f21315737903be458027382e11a279c290f0e090137b2edc16c,MIT18_06S10_L27.pdf,
static/pdf/lecture-transcript,/Users/aloschilov/Obsidian/Math/DeepLearning/Books/18.06-spring-2010/static_resources/d9d9d4782a0e31f7cce8bc2c0dc32f64_MIT18_06S10_L17.pdf,92974,c2aa91501a95e1f54c3d3b646b2aaf5a66398c54b124ab14a8776082845fc73b,MIT18_06S10_L17.pdf,
static/pdf/lecture-transcript,/Users/aloschilov/Obsidian/Math/DeepLearning/Books/18.06-spring-2010/static_resources/da601f10fd86ba00d14b378327561b84_MIT18_06S10_L02.pdf,91577,6f1ad155e7fc8dd7da3f3b4bbaed91f5836b169f3331a61322265c7281f3e887,MIT18_06S10_L02.pdf,
static/pdf/other,/Users/aloschilov/Obsidian/Math/DeepLearning/Books/18.06-spring-2010/static_resources/da71212339f0c4748f78f16a4284e462_sFxA8eIS6tA.pdf,62082,34fbe1e809eb188adefaadf6aed47ab4178816069563215988445ebcc0f32960,da71212339f0c4748f78f16a4284e462_sFxA8eIS6tA.pdf,
static/pdf/other,/Users/aloschilov/Obsidian/Math/DeepLearning/Books/18.06-spring-2010/static_resources/de52fa820f50feb22e656ebf77c26308_QNpj-gOXW9M.pdf,64578,7b4fc51c382cde20422cc6aeeef08097b7e1c218f1139c2987b6830ac8f80935,3play pdf file,
static/pdf/lecture-transcript,/Users/aloschilov/Obsidian/Math/DeepLearning/Books/18.06-spring-2010/static_resources/e30811f88a051e74802bfa1a03c2a625_MIT18_06S10_L12.pdf,91545,7cce5785305c0ea7fd08a78c9a41886bb9d20ac59edb512b8a5fefa45b0ab57a,MIT18_06S10_L12.pdf,
static/pdf/other,/Users/aloschilov/Obsidian/Math/DeepLearning/Books/18.06-spring-2010/static_resources/e6dfacf484d184018188a4e70f93db81_13r9QY6cmjc.pdf,66071,005f9d64142243077777744e124cceb5c4805d1a23ee24ac97cc48687d3c4704,3play pdf file,
static/pdf/problem-set-solution,/Users/aloschilov/Obsidian/Math/DeepLearning/Books/18.06-spring-2010/static_resources/e6ea5d4104066f874afe1c34e06b8268_MIT18_06S10_pset10_s10_sol.pdf,193967,780940ab2945b211a071dba2a81a66ebb41fcb7b19df838f2833112047300f7c,Problem Set 10 Solutions,Problem Sets;Problem Set Solutions
static/pdf/lecture-transcript,/Users/aloschilov/Obsidian/Math/DeepLearning/Books/18.06-spring-2010/static_resources/e820a9d3c5709407ebbd6cf8a065d1ed_MIT18_06S10_L21.pdf,98898,cdc1d70d3ceb8a3b562a5e7322400c49450238b54f46c0001cca9a5652ab640a,MIT18_06S10_L21.pdf,
static/pdf/other,/Users/aloschilov/Obsidian/Math/DeepLearning/Books/18.06-spring-2010/static_resources/e87f2914b2eb2f53e38688040c04b9b1_0MtwqhIwdrI.pdf,62656,15786c4a4ba457e5887687d67ca18f265145f824d87146b4c45c7e4596f4158e,3play pdf file,
static/pdf/other,/Users/aloschilov/Obsidian/Math/DeepLearning/Books/18.06-spring-2010/static_resources/e92d794482d7b331dfa7f9324f2f5150_UCc9q_cAhho.pdf,54922,eef03f48996cf4e32b2dbb10023d0ea26b1bcf9d927997cdfa84894414ba7a06,3play pdf file,
static/pdf/exam,/Users/aloschilov/Obsidian/Math/DeepLearning/Books/18.06-spring-2010/static_resources/e9bbec7a9a25a87715e8edd75e21d7b9_MIT18_06S10_exam1_s10.pdf,62725,b5f28732378182d884e9cf7dcc711ea7c8bdba288c7933975697a1db10a2fff2,Exam 1,Exams
static/pdf/exam,/Users/aloschilov/Obsidian/Math/DeepLearning/Books/18.06-spring-2010/static_resources/edf08929f3b2b435c7d8ca85e8d5118d_MIT18_06S10_exam3_s10_soln.pdf,120299,ae83b5f53fbbcb2253ae8a14b6c69f154ffe8ef7695dd00489dfcab040259e40,Exam 3 solutions,Exams with Solutions
static/pdf/problem-set-solution,/Users/aloschilov/Obsidian/Math/DeepLearning/Books/18.06-spring-2010/static_resources/ef8cf047287bc629eb243a691340c823_MIT18_06S10_pset5_s10_soln.pdf,156072,87e6312572339b0bec0f82cfc493611ed15d3cc38d4b8bc2c1fb97c297b5a2dc,Problem Set 5 Solutions,Problem Sets;Problem Set Solutions
static/pdf/other,/Users/aloschilov/Obsidian/Math/DeepLearning/Books/18.06-spring-2010/static_resources/f4e7ccf6e84b66c908c250fb85323f64_J7DzL2_Na80.pdf,54497,2c4dc37cb6f3562a6b5f627fe457543e8c29dd4685f722598cbd7fa0e6a9b538,3play pdf file,
static/pdf/other,/Users/aloschilov/Obsidian/Math/DeepLearning/Books/18.06-spring-2010/static_resources/fa572a369c5feb991dabe351a9741f03_23LLB9mNJvc.pdf,71694,c6c8154175bf2d358a0dbc12b3e1436f0eb9b109c2589c604ee845f630004b30,3play pdf file,
static/pdf/lecture-transcript,/Users/aloschilov/Obsidian/Math/DeepLearning/Books/18.06-spring-2010/static_resources/fffec996d9d247718d57dbe9147a0bac_MIT18_06S10_L23.pdf,99758,b529a7bfb0fcabc187fd4089859983f0b7943ee9449d5019d6bbb41860ef065d,MIT18_06S10_L23.pdf,
static/pdf/other,/Users/aloschilov/Obsidian/Math/DeepLearning/Books/18.06-spring-2010/static_resources/lUUte2o2Sn8_transcript.pdf,76303,13b35b99c4a0e32ac9f09865904e8296ca0dce0e154dcdbbf51d1d2d5a8b4200,Gil Strang's Final 18.06 Linear Algebra Lecture transcript,
static/image,/Users/aloschilov/Obsidian/Math/DeepLearning/Books/18.06-spring-2010/static_resources/00967a4b69ffa77d729fbef2a9faeb1f_18.06_L03.jpg,3666,58fb16b869cdff319b64b60e001f486a2b8f96a9c71f7db1fc50ff598e4cd23a,18.06_L03.jpg,
static/image,/Users/aloschilov/Obsidian/Math/DeepLearning/Books/18.06-spring-2010/static_resources/044fe7952192dabe8f4a4536d45bb50a_18.06_L19.jpg,3610,b4c32172ece1341ab340ce6d124109612d084eaa462167ee2e90134e8f75cc56,18.06_L19.jpg,
static/image,/Users/aloschilov/Obsidian/Math/DeepLearning/Books/18.06-spring-2010/static_resources/089169f7c399c4f8a41ea155966537e4_18.06_L04.jpg,2841,14a92c66fd56436c5b9d2583711d0487e377817126c97f5d8bd8a4ba8f9eb910,18.06_L04.jpg,
static/image,/Users/aloschilov/Obsidian/Math/DeepLearning/Books/18.06-spring-2010/static_resources/139678477021a18e81ac0aaba4ddac6b_18.06_L28.jpg,3675,73a686296a9c6d175b402e4a21d41981d620c88aabe8181a1275c12568e0753d,18.06_L28.jpg,
static/image,/Users/aloschilov/Obsidian/Math/DeepLearning/Books/18.06-spring-2010/static_resources/1832957244e20707da7da3c1fef63342_18.06_L18.jpg,3658,5d38fbc06d7d617625987869665b9989ce51ab71c5a4f5e135d5fb63e42f9c74,18.06_L18.jpg,
static/image,/Users/aloschilov/Obsidian/Math/DeepLearning/Books/18.06-spring-2010/static_resources/1ca73b9e193b6574e450202acb6877eb_18.06_L02.jpg,3666,ef32addc4e7583faf7bca19dfef4df48e8b145b2c40eed6e2bbabc007b082bbb,18.06_L02.jpg,
static/image,/Users/aloschilov/Obsidian/Math/DeepLearning/Books/18.06-spring-2010/static_resources/2db9c4e4997126e4ab3da54d283e4b12_18.06_L09.jpg,3647,0f84844a03ac19d818a9db58da31edd6493668a74c34e1766b9c3627196aada6,18.06_L09.jpg,
static/image,/Users/aloschilov/Obsidian/Math/DeepLearning/Books/18.06-spring-2010/static_resources/343c91fc58073643a15a96f06a5f3a86_18.06Edu.jpg,115634,296770adac3df981c19be64679f702fe0ab74dfe9ace1501a9769368c29850c8,18.06Edu.jpg,
static/image,/Users/aloschilov/Obsidian/Math/DeepLearning/Books/18.06-spring-2010/static_resources/3b9c52240a328ca1453d75c3b310635e_18.06_L25.jpg,3693,b08beb088faa1d0a0a1ad5af35175a07524ba485b40ecd13413a967f1db79dc8,18.06_L25.jpg,
static/image,/Users/aloschilov/Obsidian/Math/DeepLearning/Books/18.06-spring-2010/static_resources/3fbafafdf5a7327d995f5162cf94a869_18.06_L07.jpg,3614,c6159ecd3baea107b205931c4aeaf0cf49e8e8118040eb23a253d0229191a644,18.06_L07.jpg,
static/image,/Users/aloschilov/Obsidian/Math/DeepLearning/Books/18.06-spring-2010/static_resources/52f3371f40eeb8bf2037922d36fac351_18.06_L27.jpg,3679,3555f8603d13b7c16ec0ec5209236655b0ac7dd0b48c9af3dcba53e03eb0c8da,18.06_L27.jpg,
static/image,/Users/aloschilov/Obsidian/Math/DeepLearning/Books/18.06-spring-2010/static_resources/538e4610dcc90eade3c934cfb89f1926_18.06_L05.jpg,3632,4aa7529f5f1d6b12ae96965572b187fe91c35b855508fd9045c9e7478adeb2e7,18.06_L05.jpg,
static/image,/Users/aloschilov/Obsidian/Math/DeepLearning/Books/18.06-spring-2010/static_resources/59804af3c6b40990c76b91d0d7d6d7b6_18.06Edu.jpg,115634,296770adac3df981c19be64679f702fe0ab74dfe9ace1501a9769368c29850c8,18.06Edu.jpg,
static/image,/Users/aloschilov/Obsidian/Math/DeepLearning/Books/18.06-spring-2010/static_resources/5aea4f2ba44c12087b103cdb43d38a3d_18.06_L15.jpg,3603,b14ceeb31a98d1c8da70401f92a7bc4d3156e4d69e84de5928ff60b4f5916ea3,18.06_L15.jpg,
static/image,/Users/aloschilov/Obsidian/Math/DeepLearning/Books/18.06-spring-2010/static_resources/6239d4cb446515e2d1fc9d1b676f8103_18.06_L34.jpg,3623,11579671598f1a62829566174489669b5892bd623aff5fad5d610e988729c871,18.06_L34.jpg,
static/image,/Users/aloschilov/Obsidian/Math/DeepLearning/Books/18.06-spring-2010/static_resources/62aed92b9a25ab3a18d4cfbdd8aa7b57_18.06_L17.jpg,3664,ab72ab0914e41c49e662b07295c8c81c7499fbac7b13efb96420aef9a71cee82,18.06_L17.jpg,
static/image,/Users/aloschilov/Obsidian/Math/DeepLearning/Books/18.06-spring-2010/static_resources/6491a67d10b20176a009007dfa7181bf_18.06_L06.jpg,3698,bbd8429542599b0fc603bba447f15718ab3dc3763bf62f8f01a8baad00b45819,18.06_L06.jpg,
static/image,/Users/aloschilov/Obsidian/Math/DeepLearning/Books/18.06-spring-2010/static_resources/790f6b2cd4f41c93f5187de068ce65dc_18.06_L21.jpg,3665,25011ca5278db58bb44da695caf3687b1d1efeaacab70474e2466cb35921c8f9,18.06_L21.jpg,
static/image,/Users/aloschilov/Obsidian/Math/DeepLearning/Books/18.06-spring-2010/static_resources/7bd22457099804147171bf99693a25c1_video_placeholder.jpg,111771,c7b880c7b9c08a55ab45115889be410d3ff231daedd32aeb470dc525f5ea64ff,video_placeholder.jpg,
static/image,/Users/aloschilov/Obsidian/Math/DeepLearning/Books/18.06-spring-2010/static_resources/7f43e4585b1376a47691a56b45059c84_18.06_L30.jpg,3678,f02e6234b522a2f9cf924ae04e85702f33a7b91e4c9ce4a2052c984ad2563620,18.06_L30.jpg,
static/image,/Users/aloschilov/Obsidian/Math/DeepLearning/Books/18.06-spring-2010/static_resources/81e67f4372074322a7c1eafbb10a8c82_18.06_L13.jpg,3697,41a6ebe582f5d2d95525377ad6fabab36a2887c1a00fdc67f64cc5b50156b79b,18.06_L13.jpg,
static/image,/Users/aloschilov/Obsidian/Math/DeepLearning/Books/18.06-spring-2010/static_resources/862a5bbedf159572528b0f0766d1e611_18-06s10.jpg,160536,b10ce673a3ff24a0035a429002f7d7c60d5b8fa4b7e0a0424b45a1ce8c496d4b,18-06s10.jpg,
static/image,/Users/aloschilov/Obsidian/Math/DeepLearning/Books/18.06-spring-2010/static_resources/9fdd0e23eb45987690b015be1dd2cb6a_18.06_L11.jpg,3603,40fe7d84274f65d6defdb7bc505986bf70aeceb6b85000300f0c70f5272f1346,18.06_L11.jpg,
static/image,/Users/aloschilov/Obsidian/Math/DeepLearning/Books/18.06-spring-2010/static_resources/a50f554253e366d752763e1debdb6819_18.06_L20.jpg,3620,33ea17daa25e9ccedbd8d6ae257b0282fb82a4b8e407aa2572545de8251430a7,18.06_L20.jpg,
static/image,/Users/aloschilov/Obsidian/Math/DeepLearning/Books/18.06-spring-2010/static_resources/a8c49f44efc6179967c8710a4a3303cf_18.06_L26.jpg,3650,d9bcc1b67226065ebd960ca38add46fd5fa2d184a2dbc0ce49055c310b9c2ba5,18.06_L26.jpg,
static/image,/Users/aloschilov/Obsidian/Math/DeepLearning/Books/18.06-spring-2010/static_resources/add714b296f26d5dd4d29cc93cceb105_18.06_L31.jpg,3661,68f5889b45bd58b1be3299e28242c20bcbdbe9e06f83813eafd41dcdc18cde40,18.06_L31.jpg,
static/image,/Users/aloschilov/Obsidian/Math/DeepLearning/Books/18.06-spring-2010/static_resources/b2274f89024b38384889f9ac4f480b6e_18.06_L10.jpg,3677,e0291874cefadd101ac12d71f06bf0ff0c4cd808d88ba7bdb29e53dbe1acb661,18.06_L10.jpg,
static/image,/Users/aloschilov/Obsidian/Math/DeepLearning/Books/18.06-spring-2010/static_resources/bb2d74da1bad4e4ff81da092ac903e2e_18.06_L22.jpg,3584,27966e7c1304de70a867965284169492b9e7c9e9dbc01ad60ee5d9a822ff8bde,18.06_L22.jpg,
static/image,/Users/aloschilov/Obsidian/Math/DeepLearning/Books/18.06-spring-2010/static_resources/c026f62fe19be161c863f65792240870_18-06classroom.jpg,97021,401ab089802ab3c00e625fcf733a58e5b4c34c156e1491cccade14690a0ed9ee,18-06classroom.jpg,
static/image,/Users/aloschilov/Obsidian/Math/DeepLearning/Books/18.06-spring-2010/static_resources/c5886a1a55f63de48680fe2a324d791e_18.06_L08.jpg,3659,9042351b658ee91f75acc92b2a76e384f48042d7b5fee939538fe1af526d849b,18.06_L08.jpg,
static/image,/Users/aloschilov/Obsidian/Math/DeepLearning/Books/18.06-spring-2010/static_resources/cb9f019f78f3a2398ebd1957af672aed_18.06_L32.jpg,3636,0dc062585aa526eebe81318cefc88709ed0bae8a0e511ca5ed3449ac96ffa747,18.06_L32.jpg,
static/image,/Users/aloschilov/Obsidian/Math/DeepLearning/Books/18.06-spring-2010/static_resources/cc1d0f6b87c82ba3201b46ed97bac3fa_18.06_L24b.jpg,3601,25d21c87787f3eb0735a7ae9948a17e9400adec3bdff18207afb7615aeebb12b,18.06_L24b.jpg,
static/image,/Users/aloschilov/Obsidian/Math/DeepLearning/Books/18.06-spring-2010/static_resources/d5d3301356a9fd4380376b6572912446_18.06_L16.jpg,3651,e4dc0759b3a554061dea2fbe7425d5c7189b3d6d0f2ad5d86af3379f3b783be4,18.06_L16.jpg,
static/image,/Users/aloschilov/Obsidian/Math/DeepLearning/Books/18.06-spring-2010/static_resources/de934bc25ff753f35da19d96196db309_18.06_L01.jpg,3684,924139b9e868632302f4322f367213345501af125d473e5de66e249e43231c5f,18.06_L01.jpg,
static/image,/Users/aloschilov/Obsidian/Math/DeepLearning/Books/18.06-spring-2010/static_resources/df0b753c94f7498786f508d2de12bfa4_18.06_L23.jpg,3660,e62719890ec5a0f58aabac48803f11611b12a9dbff2478ec642070f74d66e535,18.06_L23.jpg,
